Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J655,M04,Milling,4.76,55.2,4.61,71.2,22-03-2023 21:00,22-03-2023 21:46,22-03-2023 20:59,22-03-2023 21:45,Completed,Low Efficiency,46,46,0
J656,M02,Grinding,3.68,23,8.99,87,22-03-2023 21:10,22-03-2023 21:33,22-03-2023 21:10,22-03-2023 21:33,Completed,High Efficiency,23,23,0
J657,M03,Grinding,3.91,101,10.7,95,22-03-2023 21:20,22-03-2023 23:01,22-03-2023 21:20,22-03-2023 23:01,Completed,Moderate Efficiency,101,101,0
J658,M02,Drilling,4.08,60,2.94,90,22-03-2023 21:30,22-03-2023 22:30,22-03-2023 21:57,22-03-2023 22:57,Delayed,Low Efficiency,60,60,0
J659,M03,Milling,1.18,61,14.09,87,22-03-2023 21:40,22-03-2023 22:41,22-03-2023 21:50,22-03-2023 22:51,Delayed,Low Efficiency,61,61,0
J660,M01,Milling,4.59,144,3.14,74.4,22-03-2023 21:50,22-03-2023 23:50,22-03-2023 22:20,23-03-2023 00:20,Delayed,Low Efficiency,120,120,0
J661,M04,Lathe,3.82,94.8,13.23,76.8,22-03-2023 22:00,22-03-2023 23:19,22-03-2023 21:57,22-03-2023 23:16,Completed,Low Efficiency,79,79,0
J662,M03,Milling,1.73,30,4.05,93,22-03-2023 22:10,22-03-2023 22:40,22-03-2023 22:32,22-03-2023 23:02,Delayed,Low Efficiency,30,30,0
J663,M03,Lathe,1.83,112,9.51,80,22-03-2023 22:20,23-03-2023 00:12,22-03-2023 22:34,23-03-2023 00:26,Delayed,Low Efficiency,112,112,0
J664,M05,Additive,4.86,97,2.25,86,22-03-2023 22:30,23-03-2023 00:07,22-03-2023 22:31,23-03-2023 00:08,Completed,Optimal Efficiency,97,97,0
J665,M02,Lathe,1.12,45,7.92,97,22-03-2023 22:40,22-03-2023 23:25,22-03-2023 22:40,22-03-2023 23:25,Completed,High Efficiency,45,45,0
J666,M01,Additive,2.92,85.2,2.99,77.6,22-03-2023 22:50,23-03-2023 00:01,22-03-2023 22:47,22-03-2023 23:58,Completed,Low Efficiency,71,71,0
J667,M01,Milling,2.63,85.2,6.57,77.6,22-03-2023 23:00,23-03-2023 00:11,22-03-2023 23:04,23-03-2023 00:15,Completed,High Efficiency,71,71,0
J668,M01,Additive,3.36,34.8,11.77,75.2,22-03-2023 23:10,22-03-2023 23:39,22-03-2023 23:06,22-03-2023 23:35,Completed,Low Efficiency,29,29,0
J669,M03,Additive,3.22,39,5.85,94,22-03-2023 23:20,22-03-2023 23:59,22-03-2023 23:15,22-03-2023 23:54,Completed,Low Efficiency,39,39,0
J670,M01,Grinding,4.21,100.8,10.61,72.8,22-03-2023 23:30,23-03-2023 00:54,22-03-2023 23:31,23-03-2023 00:55,Completed,Moderate Efficiency,84,84,0
J671,M02,Drilling,3,116,8.84,91,22-03-2023 23:40,23-03-2023 01:36,22-03-2023 23:40,23-03-2023 01:36,Completed,High Efficiency,116,116,0
J672,M02,Grinding,1.72,30,7.5,81,22-03-2023 23:50,23-03-2023 00:20,23-03-2023 00:00,23-03-2023 00:30,Delayed,Low Efficiency,30,30,0
J673,M02,Grinding,2.43,102,9.49,84,23-03-2023 00:00,23-03-2023 01:42,23-03-2023 00:10,23-03-2023 01:52,Delayed,Low Efficiency,102,102,0
J674,M03,Additive,4.68,99,6.84,82,23-03-2023 00:10,23-03-2023 01:49,23-03-2023 00:12,23-03-2023 01:51,Completed,High Efficiency,99,99,0
J675,M03,Grinding,3.67,25,4.14,96,23-03-2023 00:20,23-03-2023 00:45,Null,Null,Failed,Low Efficiency,25,Null,Null
J676,M01,Milling,1.37,129.6,12.39,66.4,23-03-2023 00:30,23-03-2023 02:18,23-03-2023 00:47,23-03-2023 02:35,Delayed,Low Efficiency,108,108,0
J677,M02,Additive,4.61,111,10.3,89,23-03-2023 00:40,23-03-2023 02:31,23-03-2023 01:04,23-03-2023 02:55,Delayed,Low Efficiency,111,111,0
J678,M03,Additive,4.05,58,14.55,97,23-03-2023 00:50,23-03-2023 01:48,23-03-2023 01:13,23-03-2023 02:11,Delayed,Low Efficiency,58,58,0
J679,M01,Drilling,1.65,91.2,10.69,70.4,23-03-2023 01:00,23-03-2023 02:16,23-03-2023 00:58,23-03-2023 02:14,Completed,Low Efficiency,76,76,0
J680,M02,Additive,3.12,24,11.09,86,23-03-2023 01:10,23-03-2023 01:34,23-03-2023 01:12,23-03-2023 01:36,Completed,Moderate Efficiency,24,24,0
J681,M04,Grinding,4.08,80.4,11.06,64.8,23-03-2023 01:20,23-03-2023 02:27,23-03-2023 01:16,23-03-2023 02:23,Completed,Low Efficiency,67,67,0
J682,M03,Milling,1.73,46,4.04,85,23-03-2023 01:30,23-03-2023 02:16,23-03-2023 01:26,23-03-2023 02:12,Completed,Low Efficiency,46,46,0
J683,M04,Grinding,2.22,55.2,6.99,72,23-03-2023 01:40,23-03-2023 02:26,23-03-2023 01:35,23-03-2023 02:21,Completed,Low Efficiency,46,46,0
J684,M03,Grinding,1.46,28,13.43,96,23-03-2023 01:50,23-03-2023 02:18,23-03-2023 01:46,23-03-2023 02:14,Completed,Low Efficiency,28,28,0
J685,M03,Additive,4.39,81,10.4,91,23-03-2023 02:00,23-03-2023 03:21,23-03-2023 02:01,23-03-2023 03:22,Completed,Moderate Efficiency,81,81,0
J686,M03,Milling,4.76,37,5.02,98,23-03-2023 02:10,23-03-2023 02:47,23-03-2023 02:15,23-03-2023 02:52,Completed,High Efficiency,37,37,0
J687,M02,Drilling,1.84,78,11.24,82,23-03-2023 02:20,23-03-2023 03:38,Null,Null,Failed,Low Efficiency,78,Null,Null
J688,M01,Milling,4.75,74.4,7.47,71.2,23-03-2023 02:30,23-03-2023 03:32,23-03-2023 02:28,23-03-2023 03:30,Completed,Low Efficiency,62,62,0
J689,M03,Lathe,1.17,25,5.92,85,23-03-2023 02:40,23-03-2023 03:05,23-03-2023 02:44,23-03-2023 03:09,Completed,High Efficiency,25,25,0
J690,M05,Lathe,3.73,40,10.82,94,23-03-2023 02:50,23-03-2023 03:30,23-03-2023 03:03,23-03-2023 03:43,Delayed,Low Efficiency,40,40,0
J691,M05,Milling,3.48,87,4.38,97,23-03-2023 03:00,23-03-2023 04:27,23-03-2023 02:56,23-03-2023 04:23,Completed,Low Efficiency,87,87,0
J692,M01,Drilling,4.66,99.6,4.07,71.2,23-03-2023 03:10,23-03-2023 04:33,23-03-2023 03:11,23-03-2023 04:34,Completed,High Efficiency,83,83,0
J693,M03,Lathe,4.51,59,3.23,85,23-03-2023 03:20,23-03-2023 04:19,23-03-2023 03:15,23-03-2023 04:14,Completed,Low Efficiency,59,59,0
J694,M01,Drilling,2.77,27.6,9.15,75.2,23-03-2023 03:30,23-03-2023 03:53,23-03-2023 03:34,23-03-2023 03:57,Completed,Moderate Efficiency,23,23,0
J695,M01,Milling,3.71,96,8.73,76.8,23-03-2023 03:40,23-03-2023 05:00,23-03-2023 04:09,23-03-2023 05:29,Delayed,Low Efficiency,80,80,0
J696,M01,Lathe,1.81,136.8,8.34,71.2,23-03-2023 03:50,23-03-2023 05:44,23-03-2023 04:18,23-03-2023 06:12,Delayed,Low Efficiency,114,114,0
J697,M04,Grinding,2.08,88.8,7.6,72,23-03-2023 04:00,23-03-2023 05:14,23-03-2023 04:12,23-03-2023 05:26,Delayed,Low Efficiency,74,74,0
J698,M05,Milling,2.46,56,13.15,82,23-03-2023 04:10,23-03-2023 05:06,23-03-2023 04:30,23-03-2023 05:26,Delayed,Low Efficiency,56,56,0
J699,M03,Lathe,3.94,60,8.62,96,23-03-2023 04:20,23-03-2023 05:20,Null,Null,Failed,Low Efficiency,60,Null,Null
J700,M01,Drilling,3.16,126,8.39,72,23-03-2023 04:30,23-03-2023 06:15,23-03-2023 04:25,23-03-2023 06:10,Completed,Low Efficiency,105,105,0
J701,M02,Additive,2.37,114,6.02,96,23-03-2023 04:40,23-03-2023 06:34,Null,Null,Failed,Low Efficiency,114,Null,Null
J702,M05,Lathe,3.85,45,14.9,94,23-03-2023 04:50,23-03-2023 05:35,23-03-2023 05:02,23-03-2023 05:47,Delayed,Low Efficiency,45,45,0
J703,M01,Additive,1.08,49.2,7.52,79.2,23-03-2023 05:00,23-03-2023 05:41,23-03-2023 05:05,23-03-2023 05:46,Completed,Moderate Efficiency,41,41,0
J704,M05,Lathe,4.1,39,9.13,87,23-03-2023 05:10,23-03-2023 05:49,23-03-2023 05:26,23-03-2023 06:05,Delayed,Low Efficiency,39,39,0
J705,M03,Lathe,3.45,85,5.62,93,23-03-2023 05:20,23-03-2023 06:45,Null,Null,Failed,Low Efficiency,85,Null,Null
J706,M03,Drilling,1.2,85,8.14,86,23-03-2023 05:30,23-03-2023 06:55,23-03-2023 05:29,23-03-2023 06:54,Completed,Low Efficiency,85,85,0
J707,M04,Milling,4.77,49.2,6.24,76,23-03-2023 05:40,23-03-2023 06:21,23-03-2023 05:52,23-03-2023 06:33,Delayed,Low Efficiency,41,41,0
J708,M05,Lathe,4.73,94,6.32,91,23-03-2023 05:50,23-03-2023 07:24,23-03-2023 06:18,23-03-2023 07:52,Delayed,Low Efficiency,94,94,0
J709,M04,Lathe,4.37,97.2,13.22,68,23-03-2023 06:00,23-03-2023 07:21,Null,Null,Failed,Low Efficiency,81,Null,Null
J710,M02,Grinding,1.76,77,12.33,92,23-03-2023 06:10,23-03-2023 07:27,23-03-2023 06:08,23-03-2023 07:25,Completed,Low Efficiency,77,77,0
J711,M04,Grinding,2.54,45.6,11.54,67.2,23-03-2023 06:20,23-03-2023 06:58,23-03-2023 06:18,23-03-2023 06:56,Completed,Low Efficiency,38,38,0
J712,M03,Drilling,1.35,80,12.83,99,23-03-2023 06:30,23-03-2023 07:50,23-03-2023 06:31,23-03-2023 07:51,Completed,Moderate Efficiency,80,80,0
J713,M05,Milling,2.52,80,13.55,81,23-03-2023 06:40,23-03-2023 08:00,Null,Null,Failed,Low Efficiency,80,Null,Null
J714,M04,Milling,1.5,50.4,5.4,72.8,23-03-2023 06:50,23-03-2023 07:32,23-03-2023 07:14,23-03-2023 07:56,Delayed,Low Efficiency,42,42,0
J715,M05,Lathe,4.22,51,4.22,80,23-03-2023 07:00,23-03-2023 07:51,23-03-2023 07:02,23-03-2023 07:53,Completed,High Efficiency,51,51,0
J716,M05,Additive,3.67,27,3.19,85,23-03-2023 07:10,23-03-2023 07:37,23-03-2023 07:14,23-03-2023 07:41,Completed,High Efficiency,27,27,0
J717,M02,Drilling,3.22,96,4.28,80,23-03-2023 07:20,23-03-2023 08:56,Null,Null,Failed,Low Efficiency,96,Null,Null
J718,M04,Additive,1.79,121.2,5.32,64,23-03-2023 07:30,23-03-2023 09:11,23-03-2023 07:31,23-03-2023 09:12,Completed,High Efficiency,101,101,0
J719,M04,Milling,3.19,110.4,4.96,68,23-03-2023 07:40,23-03-2023 09:12,23-03-2023 07:41,23-03-2023 09:13,Completed,High Efficiency,92,92,0
J720,M01,Additive,1.24,109.2,2.78,68.8,23-03-2023 07:50,23-03-2023 09:21,23-03-2023 07:48,23-03-2023 09:19,Completed,Low Efficiency,91,91,0
J721,M02,Lathe,3.07,66,7.93,94,23-03-2023 08:00,23-03-2023 09:06,23-03-2023 08:25,23-03-2023 09:31,Delayed,Low Efficiency,66,66,0
J722,M04,Drilling,2.43,48,14.48,64,23-03-2023 08:10,23-03-2023 08:50,23-03-2023 08:15,23-03-2023 08:55,Completed,Moderate Efficiency,40,40,0
J723,M04,Lathe,2.2,142.8,4.56,64.8,23-03-2023 08:20,23-03-2023 10:19,Null,Null,Failed,Low Efficiency,119,Null,Null
J724,M01,Additive,2.69,38.4,9.08,77.6,23-03-2023 08:30,23-03-2023 09:02,23-03-2023 08:32,23-03-2023 09:04,Completed,Moderate Efficiency,32,32,0
J725,M04,Lathe,4.78,140.4,12.68,69.6,23-03-2023 08:40,23-03-2023 10:37,23-03-2023 08:39,23-03-2023 10:36,Completed,Low Efficiency,117,117,0
J726,M05,Grinding,1.51,117,5.72,90,23-03-2023 08:50,23-03-2023 10:47,Null,Null,Failed,Low Efficiency,117,Null,Null
J727,M01,Grinding,2.08,36,12.34,67.2,23-03-2023 09:00,23-03-2023 09:30,23-03-2023 09:11,23-03-2023 09:41,Delayed,Low Efficiency,30,30,0
J728,M03,Additive,4.48,67,6.24,94,23-03-2023 09:10,23-03-2023 10:17,23-03-2023 09:34,23-03-2023 10:41,Delayed,Low Efficiency,67,67,0
J729,M04,Lathe,4.22,58.8,4.45,76.8,23-03-2023 09:20,23-03-2023 10:09,23-03-2023 09:47,23-03-2023 10:36,Delayed,Low Efficiency,49,49,0
J730,M02,Additive,4.63,119,2.06,97,23-03-2023 09:30,23-03-2023 11:29,23-03-2023 09:27,23-03-2023 11:26,Completed,Low Efficiency,119,119,0
J731,M02,Additive,2.94,115,13.99,97,23-03-2023 09:40,23-03-2023 11:35,23-03-2023 09:38,23-03-2023 11:33,Completed,Low Efficiency,115,115,0
J732,M04,Drilling,2.07,37.2,2.33,65.6,23-03-2023 09:50,23-03-2023 10:21,23-03-2023 09:47,23-03-2023 10:18,Completed,Low Efficiency,31,31,0
J733,M02,Lathe,4.02,82,6.14,81,23-03-2023 10:00,23-03-2023 11:22,23-03-2023 09:56,23-03-2023 11:18,Completed,Low Efficiency,82,82,0
J734,M02,Lathe,4.08,71,8.52,82,23-03-2023 10:10,23-03-2023 11:21,23-03-2023 10:37,23-03-2023 11:48,Delayed,Low Efficiency,71,71,0
J735,M01,Milling,4.41,64.8,6.6,67.2,23-03-2023 10:20,23-03-2023 11:14,23-03-2023 10:16,23-03-2023 11:10,Completed,Low Efficiency,54,54,0
J736,M05,Grinding,2.13,27,6.99,94,23-03-2023 10:30,23-03-2023 10:57,23-03-2023 10:29,23-03-2023 10:56,Completed,Low Efficiency,27,27,0
J737,M05,Lathe,2.04,20,10.93,87,23-03-2023 10:40,23-03-2023 11:00,23-03-2023 10:38,23-03-2023 10:58,Completed,Low Efficiency,20,20,0
J738,M01,Additive,2.97,88.8,14.94,68,23-03-2023 10:50,23-03-2023 12:04,Null,Null,Failed,Low Efficiency,74,Null,Null
J739,M04,Additive,2.11,117.6,11.77,77.6,23-03-2023 11:00,23-03-2023 12:38,23-03-2023 10:56,23-03-2023 12:34,Completed,Low Efficiency,98,98,0
J740,M01,Additive,4.6,69.6,11.98,75.2,23-03-2023 11:10,23-03-2023 12:08,23-03-2023 11:12,23-03-2023 12:10,Completed,Moderate Efficiency,58,58,0
J741,M01,Drilling,3.46,45.6,12.99,74.4,23-03-2023 11:20,23-03-2023 11:58,Null,Null,Failed,Low Efficiency,38,Null,Null
J742,M01,Additive,1.17,90,12.89,67.2,23-03-2023 11:30,23-03-2023 12:45,23-03-2023 11:31,23-03-2023 12:46,Completed,Moderate Efficiency,75,75,0
J743,M04,Drilling,2.52,63.6,6.9,69.6,23-03-2023 11:40,23-03-2023 12:33,Null,Null,Failed,Low Efficiency,53,Null,Null
J744,M02,Lathe,3.2,98,7.96,86,23-03-2023 11:50,23-03-2023 13:28,23-03-2023 11:53,23-03-2023 13:31,Completed,High Efficiency,98,98,0
J745,M03,Drilling,2.97,35,5.72,88,23-03-2023 12:00,23-03-2023 12:35,23-03-2023 12:16,23-03-2023 12:51,Delayed,Low Efficiency,35,35,0
J746,M03,Milling,1.14,30,7.66,96,23-03-2023 12:10,23-03-2023 12:40,23-03-2023 12:13,23-03-2023 12:43,Completed,High Efficiency,30,30,0
J747,M05,Lathe,2.57,36,13.05,80,23-03-2023 12:20,23-03-2023 12:56,23-03-2023 12:25,23-03-2023 13:01,Completed,Moderate Efficiency,36,36,0
J748,M02,Milling,2.43,94,6.97,87,23-03-2023 12:30,23-03-2023 14:04,23-03-2023 12:46,23-03-2023 14:20,Delayed,Low Efficiency,94,94,0
J749,M02,Grinding,1.56,69,12.09,90,23-03-2023 12:40,23-03-2023 13:49,23-03-2023 12:58,23-03-2023 14:07,Delayed,Low Efficiency,69,69,0
J750,M05,Drilling,1.7,74,7.82,93,23-03-2023 12:50,23-03-2023 14:04,23-03-2023 12:53,23-03-2023 14:07,Completed,High Efficiency,74,74,0
J751,M05,Drilling,3.87,90,2.72,87,23-03-2023 13:00,23-03-2023 14:30,23-03-2023 12:56,23-03-2023 14:26,Completed,Low Efficiency,90,90,0
J752,M04,Lathe,4.64,132,12.13,78.4,23-03-2023 13:10,23-03-2023 15:00,23-03-2023 13:37,23-03-2023 15:27,Delayed,Low Efficiency,110,110,0
J753,M01,Grinding,1.51,60,3.29,69.6,23-03-2023 13:20,23-03-2023 14:10,Null,Null,Failed,Low Efficiency,50,Null,Null
J754,M02,Milling,3.57,117,8.53,98,23-03-2023 13:30,23-03-2023 15:27,23-03-2023 13:26,23-03-2023 15:23,Completed,Low Efficiency,117,117,0
J755,M04,Grinding,2.89,144,10.96,77.6,23-03-2023 13:40,23-03-2023 15:40,23-03-2023 13:56,23-03-2023 15:56,Delayed,Low Efficiency,120,120,0
J756,M03,Grinding,4.24,29,11.47,83,23-03-2023 13:50,23-03-2023 14:19,23-03-2023 13:48,23-03-2023 14:17,Completed,Low Efficiency,29,29,0
J757,M04,Grinding,1.74,80.4,7.84,65.6,23-03-2023 14:00,23-03-2023 15:07,23-03-2023 13:57,23-03-2023 15:04,Completed,Low Efficiency,67,67,0
J758,M04,Drilling,1.9,38.4,2.32,73.6,23-03-2023 14:10,23-03-2023 14:42,23-03-2023 14:15,23-03-2023 14:47,Completed,High Efficiency,32,32,0
J759,M04,Drilling,1.12,135.6,12.41,67.2,23-03-2023 14:20,23-03-2023 16:13,23-03-2023 14:40,23-03-2023 16:33,Delayed,Low Efficiency,113,113,0
J760,M02,Drilling,1.66,26,6.33,85,23-03-2023 14:30,23-03-2023 14:56,23-03-2023 14:30,23-03-2023 14:56,Completed,High Efficiency,26,26,0
J761,M03,Milling,1.83,87,6.72,90,23-03-2023 14:40,23-03-2023 16:07,23-03-2023 14:43,23-03-2023 16:10,Completed,High Efficiency,87,87,0
J762,M04,Lathe,4.14,91.2,11.27,79.2,23-03-2023 14:50,23-03-2023 16:06,23-03-2023 14:52,23-03-2023 16:08,Completed,Moderate Efficiency,76,76,0
J763,M05,Additive,2.65,84,11.37,82,23-03-2023 15:00,23-03-2023 16:24,Null,Null,Failed,Low Efficiency,84,Null,Null
J764,M04,Grinding,4.25,116.4,3.23,65.6,23-03-2023 15:10,23-03-2023 16:47,23-03-2023 15:13,23-03-2023 16:50,Completed,High Efficiency,97,97,0
J765,M03,Lathe,3.92,21,12.69,81,23-03-2023 15:20,23-03-2023 15:41,Null,Null,Failed,Low Efficiency,21,Null,Null
J766,M04,Grinding,2.55,117.6,8.86,64.8,23-03-2023 15:30,23-03-2023 17:08,23-03-2023 15:47,23-03-2023 17:25,Delayed,Low Efficiency,98,98,0
J767,M03,Grinding,1.83,112,3.11,95,23-03-2023 15:40,23-03-2023 17:32,23-03-2023 15:38,23-03-2023 17:30,Completed,Low Efficiency,112,112,0
J768,M04,Milling,2.13,104.4,5.3,76,23-03-2023 15:50,23-03-2023 17:17,23-03-2023 15:48,23-03-2023 17:15,Completed,Low Efficiency,87,87,0
J769,M01,Drilling,2.3,70.8,4.32,76,23-03-2023 16:00,23-03-2023 16:59,23-03-2023 16:04,23-03-2023 17:03,Completed,High Efficiency,59,59,0
J770,M05,Grinding,4.21,105,9.96,93,23-03-2023 16:10,23-03-2023 17:55,23-03-2023 16:37,23-03-2023 18:22,Delayed,Low Efficiency,105,105,0
J771,M05,Additive,3.69,103,2.21,95,23-03-2023 16:20,23-03-2023 18:03,23-03-2023 16:16,23-03-2023 17:59,Completed,Low Efficiency,103,103,0
J772,M04,Milling,3.81,85.2,12.02,75.2,23-03-2023 16:30,23-03-2023 17:41,23-03-2023 16:43,23-03-2023 17:54,Delayed,Low Efficiency,71,71,0
J773,M05,Grinding,1.9,120,6.96,87,23-03-2023 16:40,23-03-2023 18:40,Null,Null,Failed,Low Efficiency,120,Null,Null
J774,M01,Additive,2.43,82.8,13.76,64,23-03-2023 16:50,23-03-2023 17:59,23-03-2023 16:47,23-03-2023 17:56,Completed,Low Efficiency,69,69,0
J775,M03,Lathe,4.73,34,3,92,23-03-2023 17:00,23-03-2023 17:34,23-03-2023 17:05,23-03-2023 17:39,Completed,High Efficiency,34,34,0
J776,M03,Milling,1.86,118,7.64,91,23-03-2023 17:10,23-03-2023 19:08,23-03-2023 17:10,23-03-2023 19:08,Completed,High Efficiency,118,118,0
J777,M02,Additive,1.25,44,12.18,92,23-03-2023 17:20,23-03-2023 18:04,23-03-2023 17:36,23-03-2023 18:20,Delayed,Low Efficiency,44,44,0
J778,M03,Additive,4.9,75,13.52,82,23-03-2023 17:30,23-03-2023 18:45,23-03-2023 17:32,23-03-2023 18:47,Completed,Moderate Efficiency,75,75,0
J779,M01,Grinding,3.67,76.8,3.28,72,23-03-2023 17:40,23-03-2023 18:44,23-03-2023 17:45,23-03-2023 18:49,Completed,High Efficiency,64,64,0
J780,M03,Grinding,2.3,31,14.58,88,23-03-2023 17:50,23-03-2023 18:21,23-03-2023 18:00,23-03-2023 18:31,Delayed,Low Efficiency,31,31,0
J781,M05,Milling,2.8,103,8.66,92,23-03-2023 18:00,23-03-2023 19:43,23-03-2023 17:57,23-03-2023 19:40,Completed,Low Efficiency,103,103,0
J782,M02,Drilling,1.99,42,7.26,81,23-03-2023 18:10,23-03-2023 18:52,23-03-2023 18:05,23-03-2023 18:47,Completed,Low Efficiency,42,42,0
J783,M01,Drilling,2.84,87.6,12.23,74.4,23-03-2023 18:20,23-03-2023 19:33,23-03-2023 18:20,23-03-2023 19:33,Completed,Moderate Efficiency,73,73,0
J784,M02,Additive,4.55,118,7.16,96,23-03-2023 18:30,23-03-2023 20:28,23-03-2023 18:29,23-03-2023 20:27,Completed,Low Efficiency,118,118,0
J785,M04,Lathe,4.92,116.4,5.17,73.6,23-03-2023 18:40,23-03-2023 20:17,23-03-2023 18:38,23-03-2023 20:15,Completed,Low Efficiency,97,97,0
J786,M05,Drilling,3.39,110,7.71,92,23-03-2023 18:50,23-03-2023 20:40,23-03-2023 18:46,23-03-2023 20:36,Completed,Low Efficiency,110,110,0
J787,M02,Grinding,4.07,92,11.17,89,23-03-2023 19:00,23-03-2023 20:32,23-03-2023 19:00,23-03-2023 20:32,Completed,Moderate Efficiency,92,92,0
J788,M04,Drilling,2.78,102,5.25,76,23-03-2023 19:10,23-03-2023 20:35,Null,Null,Failed,Low Efficiency,85,Null,Null
J789,M02,Grinding,4.76,25,13.34,97,23-03-2023 19:20,23-03-2023 19:45,Null,Null,Failed,Low Efficiency,25,Null,Null
J790,M05,Milling,4.43,28,8.66,98,23-03-2023 19:30,23-03-2023 19:58,23-03-2023 19:25,23-03-2023 19:53,Completed,Low Efficiency,28,28,0
J791,M03,Additive,3.15,106,3.13,92,23-03-2023 19:40,23-03-2023 21:26,23-03-2023 19:36,23-03-2023 21:22,Completed,Low Efficiency,106,106,0
J792,M04,Additive,4.97,84,4.08,74.4,23-03-2023 19:50,23-03-2023 21:00,23-03-2023 19:54,23-03-2023 21:04,Completed,High Efficiency,70,70,0
J793,M03,Milling,1.41,99,8.8,90,23-03-2023 20:00,23-03-2023 21:39,23-03-2023 19:57,23-03-2023 21:36,Completed,Low Efficiency,99,99,0
J794,M05,Milling,3.28,93,6.66,80,23-03-2023 20:10,23-03-2023 21:43,23-03-2023 20:40,23-03-2023 22:13,Delayed,Low Efficiency,93,93,0
J795,M01,Drilling,4.17,130.8,3.07,70.4,23-03-2023 20:20,23-03-2023 22:09,23-03-2023 20:36,23-03-2023 22:25,Delayed,Low Efficiency,109,109,0
J796,M01,Grinding,3.76,142.8,11.52,77.6,23-03-2023 20:30,23-03-2023 22:29,Null,Null,Failed,Low Efficiency,119,Null,Null
J797,M02,Lathe,4.21,99,2.67,94,23-03-2023 20:40,23-03-2023 22:19,23-03-2023 20:51,23-03-2023 22:30,Delayed,Low Efficiency,99,99,0
J798,M03,Milling,3.76,44,10.31,89,23-03-2023 20:50,23-03-2023 21:34,23-03-2023 20:55,23-03-2023 21:39,Completed,Moderate Efficiency,44,44,0
J799,M05,Milling,4.73,104,7.42,95,23-03-2023 21:00,23-03-2023 22:44,23-03-2023 21:13,23-03-2023 22:57,Delayed,Low Efficiency,104,104,0
J800,M01,Milling,1.56,139.2,10.24,78.4,23-03-2023 21:10,23-03-2023 23:06,23-03-2023 21:29,23-03-2023 23:25,Delayed,Low Efficiency,116,116,0
J801,M03,Drilling,1.73,55,9.06,83,23-03-2023 21:20,23-03-2023 22:15,23-03-2023 21:16,23-03-2023 22:11,Completed,Low Efficiency,55,55,0
J802,M01,Drilling,2.43,136.8,8.67,66.4,23-03-2023 21:30,23-03-2023 23:24,23-03-2023 21:30,23-03-2023 23:24,Completed,High Efficiency,114,114,0
J803,M02,Additive,3.26,104,9.3,94,23-03-2023 21:40,23-03-2023 23:24,Null,Null,Failed,Low Efficiency,104,Null,Null
J804,M03,Milling,3.31,34,3.84,92,23-03-2023 21:50,23-03-2023 22:24,23-03-2023 21:46,23-03-2023 22:20,Completed,Low Efficiency,34,34,0
J805,M03,Drilling,3.95,54,8.32,97,23-03-2023 22:00,23-03-2023 22:54,23-03-2023 22:05,23-03-2023 22:59,Completed,Moderate Efficiency,54,54,0
J806,M02,Grinding,4.33,110,2.38,91,23-03-2023 22:10,24-03-2023 00:00,23-03-2023 22:05,23-03-2023 23:55,Completed,Low Efficiency,110,110,0
J807,M05,Milling,4.11,99,7.53,85,23-03-2023 22:20,23-03-2023 23:59,23-03-2023 22:17,23-03-2023 23:56,Completed,Low Efficiency,99,99,0
J808,M05,Drilling,4.73,114,10.93,84,23-03-2023 22:30,24-03-2023 00:24,23-03-2023 22:25,24-03-2023 00:19,Completed,Low Efficiency,114,114,0
J809,M01,Additive,1.57,111.6,5.43,71.2,23-03-2023 22:40,24-03-2023 00:13,23-03-2023 22:35,24-03-2023 00:08,Completed,Low Efficiency,93,93,0
J810,M04,Drilling,2.93,100.8,3.53,68.8,23-03-2023 22:50,24-03-2023 00:14,23-03-2023 22:48,24-03-2023 00:12,Completed,Low Efficiency,84,84,0
J811,M01,Drilling,1.25,34.8,7.98,73.6,23-03-2023 23:00,23-03-2023 23:29,23-03-2023 23:05,23-03-2023 23:34,Completed,Moderate Efficiency,29,29,0
J812,M05,Drilling,2.37,24,10.78,88,23-03-2023 23:10,23-03-2023 23:34,23-03-2023 23:14,23-03-2023 23:38,Completed,Moderate Efficiency,24,24,0
J813,M05,Grinding,1.86,119,3.48,95,23-03-2023 23:20,24-03-2023 01:19,23-03-2023 23:21,24-03-2023 01:20,Completed,High Efficiency,119,119,0
J814,M02,Additive,3.83,104,14.05,91,23-03-2023 23:30,24-03-2023 01:14,23-03-2023 23:27,24-03-2023 01:11,Completed,Low Efficiency,104,104,0
J815,M04,Drilling,2.35,123.6,4.94,68,23-03-2023 23:40,24-03-2023 01:23,Null,Null,Failed,Low Efficiency,103,Null,Null
J816,M05,Milling,3.58,34,14.45,96,23-03-2023 23:50,24-03-2023 00:24,23-03-2023 23:53,24-03-2023 00:27,Completed,Moderate Efficiency,34,34,0
J817,M02,Drilling,1.46,66,3.12,95,24-03-2023 00:00,24-03-2023 01:06,23-03-2023 23:55,24-03-2023 01:01,Completed,Low Efficiency,66,66,0
J818,M01,Grinding,4.39,73.2,11.59,67.2,24-03-2023 00:10,24-03-2023 01:11,24-03-2023 00:07,24-03-2023 01:08,Completed,Low Efficiency,61,61,0
